file,bytes,role,functions_or_fields,paper_location,usage_boundary
A题研究/直接迭代/第十一轮成果/方案/p2/n2/case_099_multicore_res.json,65739,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n2/case_100_multicore_res.json,21070,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_001_multicore_res.json,4774,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_002_multicore_res.json,23983,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_003_multicore_res.json,236051,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_004_multicore_res.json,10616,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_005_multicore_res.json,66724,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_006_multicore_res.json,5721,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_007_multicore_res.json,34058,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_008_multicore_res.json,7102,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_009_multicore_res.json,58379,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_010_multicore_res.json,9396,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_011_multicore_res.json,8961,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_012_multicore_res.json,14005,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_013_multicore_res.json,17037,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_014_multicore_res.json,353106,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_015_multicore_res.json,14623,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_016_multicore_res.json,243907,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_017_multicore_res.json,13115,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_018_multicore_res.json,43866,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_019_multicore_res.json,8050,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_020_multicore_res.json,62064,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_021_multicore_res.json,63918,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_022_multicore_res.json,16423,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_023_multicore_res.json,12589,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_024_multicore_res.json,74127,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_025_multicore_res.json,176967,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_026_multicore_res.json,5358,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_027_multicore_res.json,21396,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_028_multicore_res.json,358659,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_029_multicore_res.json,6881,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_030_multicore_res.json,169247,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_031_multicore_res.json,101497,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_032_multicore_res.json,7561,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_033_multicore_res.json,56344,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_034_multicore_res.json,61169,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_035_multicore_res.json,38173,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_036_multicore_res.json,20826,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_037_multicore_res.json,6727,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_038_multicore_res.json,59502,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_039_multicore_res.json,53769,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_040_multicore_res.json,30566,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_041_multicore_res.json,156719,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_042_multicore_res.json,77664,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_043_multicore_res.json,155018,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_044_multicore_res.json,19310,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_045_multicore_res.json,13857,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_046_multicore_res.json,13718,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_047_multicore_res.json,241223,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_048_multicore_res.json,18653,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_049_multicore_res.json,70517,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_050_multicore_res.json,74801,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_051_multicore_res.json,15704,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_052_multicore_res.json,14529,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十一轮成果/方案/p2/n3/case_053_multicore_res.json,200629,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
